Date,Time_Control,User_Elo,Opp_Elo,User_Score,User_Color,Termination,PGN
2019.12.05,Rapid,1204,1369,0.0,White,Shu_Ra won by resignation,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2019.12.05""]
[Round ""-""]
[White ""betapdanhcovua""]
[Black ""Shu_Ra""]
[Result ""0-1""]
[CurrentPosition ""4r1k1/pp2P1p1/2pn3p/3q4/2p5/3b1N1P/5PP1/4R1K1 w - -""]
[Timezone ""UTC""]
[ECO ""C20""]
[ECOUrl ""https://www.chess.com/openings/Kings-Pawn-Opening-1...e5""]
[UTCDate ""2019.12.05""]
[UTCTime ""13:09:21""]
[WhiteElo ""1204""]
[BlackElo ""1369""]
[TimeControl ""600""]
[Termination ""Shu_Ra won by resignation""]
[StartTime ""13:09:21""]
[EndDate ""2019.12.05""]
[EndTime ""13:20:32""]
[Link ""https://www.chess.com/game/live/4271445254""]

1. e4 { [%clk 0:09:59.1] } 1... e5 { [%clk 0:09:54.4] } 2. b3 { [%clk 0:09:52.7] } 2... Nf6 { [%clk 0:09:48.6] } 3. d4 { [%clk 0:09:47.5] } 3... exd4 { [%clk 0:09:45.6] } 4. Qxd4 { [%clk 0:09:44.6] } 4... Nc6 { [%clk 0:09:44.4] } 5. Qd3 { [%clk 0:09:38.1] } 5... Bc5 { [%clk 0:09:30.1] } 6. Bg5 { [%clk 0:09:31.4] } 6... h6 { [%clk 0:09:20.3] } 7. Bxf6 { [%clk 0:09:29.3] } 7... Qxf6 { [%clk 0:09:19] } 8. Nf3 { [%clk 0:09:24.6] } 8... Qxa1 { [%clk 0:09:16] } 9. Nd2 { [%clk 0:09:15] } 9... O-O { [%clk 0:08:44.7] } 10. c3 { [%clk 0:09:07.1] } 10... Ne5 { [%clk 0:08:19.8] } 11. Qd5 { [%clk 0:09:02.8] } 11... d6 { [%clk 0:08:18.4] } 12. Bc4 { [%clk 0:08:46.4] } 12... Qxa2 { [%clk 0:07:51] } 13. O-O { [%clk 0:08:38.8] } 13... c6 { [%clk 0:07:45.5] } 14. b4 { [%clk 0:08:24.9] } 14... Qb2 { [%clk 0:07:14.6] } 15. Qxf7+ { [%clk 0:07:59.2] } 15... Rxf7 { [%clk 0:07:11.7] } 16. Bxf7+ { [%clk 0:07:57.5] } 16... Nxf7 { [%clk 0:06:52.3] } 17. bxc5 { [%clk 0:07:56.1] } 17... dxc5 { [%clk 0:06:47.2] } 18. Nf3 { [%clk 0:07:45] } 18... Bg4 { [%clk 0:06:38.7] } 19. Nh4 { [%clk 0:07:35.5] } 19... Be2 { [%clk 0:06:24.3] } 20. Re1 { [%clk 0:07:32.4] } 20... Bd3 { [%clk 0:06:22.1] } 21. e5 { [%clk 0:07:05.9] } 21... Bxb1 { [%clk 0:05:54.4] } 22. e6 { [%clk 0:07:01.9] } 22... Nd6 { [%clk 0:05:46.2] } 23. e7 { [%clk 0:06:54.4] } 23... Bd3 { [%clk 0:05:19.6] } 24. h3 { [%clk 0:06:45.4] } 24... Qxc3 { [%clk 0:04:54.7] } 25. Re3 { [%clk 0:06:38.6] } 25... c4 { [%clk 0:04:48.7] } 26. Re6 { [%clk 0:06:26.4] } 26... Qd4 { [%clk 0:04:32.6] } 27. Nf3 { [%clk 0:06:16.5] } 27... Qd5 { [%clk 0:04:21.7] } 28. Re1 { [%clk 0:06:08.2] } 28... Re8 { [%clk 0:04:10] } 0-1"
2019.12.05,Rapid,1328,1215,1.0,Black,betapdanhcovua won by resignation,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2019.12.05""]
[Round ""-""]
[White ""ChoiIkjun""]
[Black ""betapdanhcovua""]
[Result ""0-1""]
[CurrentPosition ""5rk1/2pb1rbp/p1np2p1/1p6/3P2P1/1BP1B3/PPK2Q1P/7q w - -""]
[Timezone ""UTC""]
[ECO ""C74""]
[ECOUrl ""https://www.chess.com/openings/Ruy-Lopez-Opening-Morphy-Defense-Modern-Steinitz-Defense-5.c3-Nf6-6.d4""]
[UTCDate ""2019.12.05""]
[UTCTime ""13:21:02""]
[WhiteElo ""1215""]
[BlackElo ""1328""]
[TimeControl ""600""]
[Termination ""betapdanhcovua won by resignation""]
[StartTime ""13:21:02""]
[EndDate ""2019.12.05""]
[EndTime ""13:28:50""]
[Link ""https://www.chess.com/game/live/4271471321""]

1. e4 { [%clk 0:09:59.9] } 1... e5 { [%clk 0:09:56.3] } 2. Nf3 { [%clk 0:09:56.3] } 2... Nc6 { [%clk 0:09:53.9] } 3. Bb5 { [%clk 0:09:52.5] } 3... d6 { [%clk 0:09:50] } 4. c3 { [%clk 0:09:47.2] } 4... Nf6 { [%clk 0:09:43.7] } 5. d4 { [%clk 0:09:40.8] } 5... a6 { [%clk 0:09:37.3] } 6. Ba4 { [%clk 0:09:38.3] } 6... b5 { [%clk 0:09:29.1] } 7. Bb3 { [%clk 0:09:24.4] } 7... g6 { [%clk 0:09:16.4] } 8. Be3 { [%clk 0:09:20.5] } 8... Nxe4 { [%clk 0:08:56] } 9. Qd3 { [%clk 0:09:11.8] } 9... Bf5 { [%clk 0:08:18.4] } 10. Nbd2 { [%clk 0:08:53.5] } 10... Nxf2 { [%clk 0:08:12.9] } 11. Qe2 { [%clk 0:08:37.3] } 11... Nxh1 { [%clk 0:08:09.9] } 12. O-O-O { [%clk 0:08:34.7] } 12... e4 { [%clk 0:07:45.9] } 13. Nh4 { [%clk 0:08:17.1] } 13... Qxh4 { [%clk 0:07:38.8] } 14. Rxh1 { [%clk 0:08:11.4] } 14... Bg7 { [%clk 0:07:24.5] } 15. g3 { [%clk 0:08:00.2] } 15... Qe7 { [%clk 0:07:08.2] } 16. Rf1 { [%clk 0:07:54.7] } 16... O-O { [%clk 0:07:04.9] } 17. g4 { [%clk 0:07:51.9] } 17... Bd7 { [%clk 0:06:46] } 18. Nxe4 { [%clk 0:07:47.9] } 18... Qxe4 { [%clk 0:06:28.9] } 19. Rxf7 { [%clk 0:07:39.4] } 19... Rxf7 { [%clk 0:06:16.7] } 20. Qf2 { [%clk 0:07:36.6] } 20... Qh1+ { [%clk 0:06:03.3] } 21. Kc2 { [%clk 0:07:24.5] } 21... Rf8 { [%clk 0:05:25.9] } 0-1"
2019.12.05,Rapid,1415,1314,1.0,White,betapdanhcovua won by resignation,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2019.12.05""]
[Round ""-""]
[White ""betapdanhcovua""]
[Black ""puvengunasegaran""]
[Result ""1-0""]
[CurrentPosition ""1r4Q1/R6K/8/5k2/5P1P/8/8/8 b - -""]
[Timezone ""UTC""]
[ECO ""C47""]
[ECOUrl ""https://www.chess.com/openings/Four-Knights-Game-Italian-Variation""]
[UTCDate ""2019.12.05""]
[UTCTime ""13:29:25""]
[WhiteElo ""1415""]
[BlackElo ""1314""]
[TimeControl ""600""]
[Termination ""betapdanhcovua won by resignation""]
[StartTime ""13:29:25""]
[EndDate ""2019.12.05""]
[EndTime ""13:41:24""]
[Link ""https://www.chess.com/game/live/4271490227""]

1. e4 { [%clk 0:09:57.9] } 1... e5 { [%clk 0:09:52.6] } 2. Nf3 { [%clk 0:09:53.7] } 2... Nf6 { [%clk 0:09:50] } 3. Nc3 { [%clk 0:09:48.9] } 3... Nc6 { [%clk 0:09:38.6] } 4. Bc4 { [%clk 0:09:46.6] } 4... Nd4 { [%clk 0:09:31.9] } 5. O-O { [%clk 0:09:29.2] } 5... Nxf3+ { [%clk 0:09:28.4] } 6. Qxf3 { [%clk 0:09:27.5] } 6... Bb4 { [%clk 0:09:19.7] } 7. d3 { [%clk 0:09:15.3] } 7... Bxc3 { [%clk 0:09:09.4] } 8. bxc3 { [%clk 0:09:13.5] } 8... O-O { [%clk 0:09:05.3] } 9. d4 { [%clk 0:09:09.1] } 9... exd4 { [%clk 0:09:01.1] } 10. cxd4 { [%clk 0:09:06] } 10... c6 { [%clk 0:08:57.9] } 11. Bg5 { [%clk 0:08:59.4] } 11... b5 { [%clk 0:08:40.4] } 12. Bb3 { [%clk 0:08:45.4] } 12... a5 { [%clk 0:08:33.8] } 13. c4 { [%clk 0:08:40.1] } 13... a4 { [%clk 0:08:30.1] } 14. Bc2 { [%clk 0:08:32] } 14... bxc4 { [%clk 0:08:27.2] } 15. e5 { [%clk 0:08:30.2] } 15... h6 { [%clk 0:08:17.7] } 16. exf6 { [%clk 0:08:15.3] } 16... hxg5 { [%clk 0:08:12.4] } 17. fxg7 { [%clk 0:08:13.2] } 17... Kxg7 { [%clk 0:07:54.5] } 18. Rae1 { [%clk 0:08:10.3] } 18... d5 { [%clk 0:07:42.2] } 19. Qh5 { [%clk 0:07:59] } 19... Rh8 { [%clk 0:07:36.6] } 20. Qe2 { [%clk 0:07:38.5] } 20... Qd6 { [%clk 0:07:30.3] } 21. h3 { [%clk 0:07:32.2] } 21... c3 { [%clk 0:07:24.8] } 22. Qe5+ { [%clk 0:07:08.7] } 22... Qxe5 { [%clk 0:07:19.2] } 23. Rxe5 { [%clk 0:07:06.3] } 23... Be6 { [%clk 0:07:02] } 24. Rxg5+ { [%clk 0:07:01.4] } 24... Kf8 { [%clk 0:06:54.9] } 25. Rg3 { [%clk 0:06:53.5] } 25... Rb8 { [%clk 0:06:48.7] } 26. Rxc3 { [%clk 0:06:49.5] } 26... Rh4 { [%clk 0:06:34.5] } 27. Rd1 { [%clk 0:06:41.5] } 27... Rb4 { [%clk 0:06:31.8] } 28. Rxc6 { [%clk 0:06:33] } 28... Rbxd4 { [%clk 0:06:22.3] } 29. Rxd4 { [%clk 0:06:26.6] } 29... Rxd4 { [%clk 0:06:19.8] } 30. Ra6 { [%clk 0:06:17.8] } 30... Rc4 { [%clk 0:06:07] } 31. Bxa4 { [%clk 0:06:15.1] } 31... Rc1+ { [%clk 0:05:48.8] } 32. Kh2 { [%clk 0:06:11.8] } 32... d4 { [%clk 0:05:43.8] } 33. Rd6 { [%clk 0:06:01.2] } 33... Rc4 { [%clk 0:05:35.3] } 34. Bb3 { [%clk 0:05:55.7] } 34... Rb4 { [%clk 0:05:27.7] } 35. Bxe6 { [%clk 0:05:52.6] } 35... fxe6 { [%clk 0:05:26.2] } 36. Rxe6 { [%clk 0:05:51.2] } 36... Ra4 { [%clk 0:05:15.2] } 37. Re4 { [%clk 0:05:46.8] } 37... Kf7 { [%clk 0:05:13.1] } 38. g4 { [%clk 0:05:43] } 38... Kf6 { [%clk 0:05:11.3] } 39. f3 { [%clk 0:05:36.5] } 39... Kg5 { [%clk 0:05:09.1] } 40. Kg3 { [%clk 0:05:34.6] } 40... Kf6 { [%clk 0:05:02.7] } 41. Kh4 { [%clk 0:05:27.9] } 41... Kg6 { [%clk 0:04:59.7] } 42. g5 { [%clk 0:05:24.6] } 42... Kf5 { [%clk 0:04:56.9] } 43. Kh5 { [%clk 0:05:06.7] } 43... Rxa2 { [%clk 0:04:49.5] } 44. Rxd4 { [%clk 0:05:03] } 44... Rh2 { [%clk 0:04:47.4] } 45. h4 { [%clk 0:04:59] } 45... Rf2 { [%clk 0:04:43.4] } 46. f4 { [%clk 0:04:55.1] } 46... Ra2 { [%clk 0:04:40.4] } 47. g6 { [%clk 0:04:52.2] } 47... Ra8 { [%clk 0:04:34.6] } 48. g7 { [%clk 0:04:46.5] } 48... Kf6 { [%clk 0:04:26.3] } 49. Kh6 { [%clk 0:04:40.7] } 49... Rg8 { [%clk 0:04:19.4] } 50. Rd7 { [%clk 0:04:30] } 50... Ke6 { [%clk 0:04:17.3] } 51. Ra7 { [%clk 0:04:26.3] } 51... Kf5 { [%clk 0:04:12.2] } 52. Kh7 { [%clk 0:04:23.6] } 52... Rb8 { [%clk 0:04:09.3] } 53. g8=Q { [%clk 0:04:19.8] } 1-0"
2019.12.06,Rapid,1487,1410,1.0,Black,betapdanhcovua won by resignation,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2019.12.06""]
[Round ""-""]
[White ""abirb""]
[Black ""betapdanhcovua""]
[Result ""0-1""]
[CurrentPosition ""r1b2rk1/ppp3p1/2q1p2p/5p2/4N1Q1/2P5/PP3PPP/R2R2K1 w - f6""]
[Timezone ""UTC""]
[ECO ""D00""]
[ECOUrl ""https://www.chess.com/openings/Richter-Veresov-Attack-Classical-Defense-4...Be7""]
[UTCDate ""2019.12.06""]
[UTCTime ""13:53:19""]
[WhiteElo ""1410""]
[BlackElo ""1487""]
[TimeControl ""600""]
[Termination ""betapdanhcovua won by resignation""]
[StartTime ""13:53:19""]
[EndDate ""2019.12.06""]
[EndTime ""13:56:35""]
[Link ""https://www.chess.com/game/live/4274624293""]

1. d4 { [%clk 0:09:59.1] } 1... Nf6 { [%clk 0:09:55.9] } 2. Nf3 { [%clk 0:09:57.5] } 2... d5 { [%clk 0:09:49.3] } 3. Nc3 { [%clk 0:09:49.7] } 3... e6 { [%clk 0:09:40.5] } 4. Bg5 { [%clk 0:09:47.3] } 4... Be7 { [%clk 0:09:35.9] } 5. e3 { [%clk 0:09:36.8] } 5... O-O { [%clk 0:09:31.4] } 6. Be2 { [%clk 0:09:28.9] } 6... h6 { [%clk 0:09:27.5] } 7. Bxf6 { [%clk 0:09:23.5] } 7... Bxf6 { [%clk 0:09:25.4] } 8. O-O { [%clk 0:09:15.9] } 8... Nc6 { [%clk 0:09:21.9] } 9. e4 { [%clk 0:09:14] } 9... dxe4 { [%clk 0:09:14.7] } 10. Nxe4 { [%clk 0:09:12.1] } 10... Bxd4 { [%clk 0:09:02] } 11. Nxd4 { [%clk 0:09:06.9] } 11... Nxd4 { [%clk 0:08:59.9] } 12. c3 { [%clk 0:09:01.8] } 12... Nxe2+ { [%clk 0:08:58.1] } 13. Qxe2 { [%clk 0:09:01] } 13... Qd5 { [%clk 0:08:43.6] } 14. Rfd1 { [%clk 0:08:55.8] } 14... Qc6 { [%clk 0:08:32.2] } 15. Qg4 { [%clk 0:08:47.8] } 15... f5 { [%clk 0:08:23.5] } 0-1"
2019.12.06,Rapid,1415,1424,0.0,Black,APRILJAY143 won by resignation,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2019.12.06""]
[Round ""-""]
[White ""APRILJAY143""]
[Black ""betapdanhcovua""]
[Result ""1-0""]
[CurrentPosition ""r2k2q1/p1p1b3/3p4/1Q6/1p6/1P6/PBPP1Rb1/2K3R1 b - -""]
[Timezone ""UTC""]
[ECO ""C24""]
[ECOUrl ""https://www.chess.com/openings/Bishops-Opening-Berlin-Defense""]
[UTCDate ""2019.12.06""]
[UTCTime ""13:56:55""]
[WhiteElo ""1424""]
[BlackElo ""1415""]
[TimeControl ""600""]
[Termination ""APRILJAY143 won by resignation""]
[StartTime ""13:56:55""]
[EndDate ""2019.12.06""]
[EndTime ""14:09:50""]
[Link ""https://www.chess.com/game/live/4274633115""]

1. e4 { [%clk 0:09:59.9] } 1... e5 { [%clk 0:09:58.3] } 2. Bc4 { [%clk 0:09:58.1] } 2... Nf6 { [%clk 0:09:51.3] } 3. Qh5 { [%clk 0:09:57.4] } 3... Qe7 { [%clk 0:09:41.9] } 4. Qf3 { [%clk 0:09:50.4] } 4... Qc5 { [%clk 0:09:18.2] } 5. b3 { [%clk 0:09:40.7] } 5... b5 { [%clk 0:09:15.3] } 6. Bd3 { [%clk 0:09:33.8] } 6... Bb7 { [%clk 0:09:12] } 7. Bb2 { [%clk 0:09:31.4] } 7... Bd6 { [%clk 0:09:00.9] } 8. Nc3 { [%clk 0:09:28.7] } 8... b4 { [%clk 0:08:50.9] } 9. Na4 { [%clk 0:09:23.5] } 9... Qa5 { [%clk 0:08:24.7] } 10. Nh3 { [%clk 0:09:15.9] } 10... Na6 { [%clk 0:08:13.8] } 11. Qg3 { [%clk 0:09:09.6] } 11... O-O { [%clk 0:08:04.7] } 12. Ng5 { [%clk 0:09:01.2] } 12... Nc5 { [%clk 0:07:46.4] } 13. Nxc5 { [%clk 0:08:58] } 13... Qxc5 { [%clk 0:07:38.4] } 14. h4 { [%clk 0:08:56.4] } 14... h6 { [%clk 0:07:32.6] } 15. Qh3 { [%clk 0:08:50] } 15... Rfe8 { [%clk 0:06:13.2] } 16. Bc4 { [%clk 0:08:44.4] } 16... hxg5 { [%clk 0:05:38.3] } 17. hxg5 { [%clk 0:08:40.7] } 17... Kf8 { [%clk 0:05:25.8] } 18. gxf6 { [%clk 0:08:38.1] } 18... gxf6 { [%clk 0:05:23.5] } 19. Qh6+ { [%clk 0:08:22] } 19... Ke7 { [%clk 0:05:21.4] } 20. O-O-O { [%clk 0:08:16.2] } 20... Bxe4 { [%clk 0:05:13.5] } 21. Rde1 { [%clk 0:07:50.7] } 21... Bxg2 { [%clk 0:05:07.4] } 22. Rhg1 { [%clk 0:07:23.6] } 22... Qxf2 { [%clk 0:04:59] } 23. Qg7 { [%clk 0:07:11.6] } 23... Rg8 { [%clk 0:04:37.8] } 24. Qxf7+ { [%clk 0:07:07.3] } 24... Kd8 { [%clk 0:04:33.6] } 25. Ref1 { [%clk 0:06:26.9] } 25... Qg3 { [%clk 0:04:15.5] } 26. Qxf6+ { [%clk 0:06:21.7] } 26... Be7 { [%clk 0:04:05.3] } 27. Qxe5 { [%clk 0:05:49.9] } 27... Qg6 { [%clk 0:03:11] } 28. Bxg8 { [%clk 0:05:35.6] } 28... Qxg8 { [%clk 0:02:44.7] } 29. Rf2 { [%clk 0:05:32.5] } 29... d6 { [%clk 0:02:18.4] } 30. Qb5 { [%clk 0:05:10.8] } 1-0"
2019.12.06,Rapid,1416,526,1.0,White,betapdanhcovua won by checkmate,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2019.12.06""]
[Round ""-""]
[White ""betapdanhcovua""]
[Black ""ganekkk2104""]
[Result ""1-0""]
[CurrentPosition ""2rqkb2/2pnp3/6Qp/8/5p1N/6p1/PPPP1PPP/RNB2RK1 b k -""]
[Timezone ""UTC""]
[ECO ""B02""]
[ECOUrl ""https://www.chess.com/openings/Alekhines-Defense-2.e5""]
[UTCDate ""2019.12.06""]
[UTCTime ""14:10:36""]
[WhiteElo ""1416""]
[BlackElo ""526""]
[TimeControl ""600""]
[Termination ""betapdanhcovua won by checkmate""]
[StartTime ""14:10:36""]
[EndDate ""2019.12.06""]
[EndTime ""14:16:23""]
[Link ""https://www.chess.com/game/live/4274666694""]

1. e4 { [%clk 0:09:57.6] } 1... Nf6 { [%clk 0:09:57.7] } 2. e5 { [%clk 0:09:53.7] } 2... Nh5 { [%clk 0:09:49.5] } 3. Qxh5 { [%clk 0:09:52] } 3... h6 { [%clk 0:09:41.7] } 4. Bc4 { [%clk 0:09:48.5] } 4... d5 { [%clk 0:09:13.4] } 5. Bb3 { [%clk 0:09:40.4] } 5... g6 { [%clk 0:09:07] } 6. Qf3 { [%clk 0:09:24.4] } 6... Nc6 { [%clk 0:08:57.7] } 7. Bxd5 { [%clk 0:09:09.3] } 7... Nxe5 { [%clk 0:08:39.6] } 8. Qe4 { [%clk 0:09:02.7] } 8... Nd7 { [%clk 0:08:34] } 9. Bxb7 { [%clk 0:08:53.1] } 9... Bxb7 { [%clk 0:08:29.8] } 10. Qxb7 { [%clk 0:08:51] } 10... Rc8 { [%clk 0:08:06.4] } 11. Qxa7 { [%clk 0:08:35.3] } 11... Nb8 { [%clk 0:07:57] } 12. Nf3 { [%clk 0:08:27.6] } 12... Nd7 { [%clk 0:07:53.6] } 13. Qd4 { [%clk 0:08:23.6] } 13... g5 { [%clk 0:07:44.7] } 14. Qxh8 { [%clk 0:08:20.4] } 14... f5 { [%clk 0:07:26.7] } 15. O-O { [%clk 0:08:08.9] } 15... g4 { [%clk 0:07:07.4] } 16. Nh4 { [%clk 0:07:57.1] } 16... f4 { [%clk 0:06:58.4] } 17. Qg8 { [%clk 0:07:40.7] } 17... g3 { [%clk 0:06:48.6] } 18. Qg6# { [%clk 0:07:33.4] } 1-0"
2019.12.06,Rapid,1417,526,1.0,Black,betapdanhcovua won by checkmate,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2019.12.06""]
[Round ""-""]
[White ""ganekkk2104""]
[Black ""betapdanhcovua""]
[Result ""0-1""]
[CurrentPosition ""6k1/B1b3p1/7p/2P4n/8/8/r7/3K1r2 w - -""]
[Timezone ""UTC""]
[ECO ""A00""]
[ECOUrl ""https://www.chess.com/openings/Van-Geet-Opening-Reversed-Nimzowitsch-Variation""]
[UTCDate ""2019.12.06""]
[UTCTime ""14:16:32""]
[WhiteElo ""526""]
[BlackElo ""1417""]
[TimeControl ""600""]
[Termination ""betapdanhcovua won by checkmate""]
[StartTime ""14:16:32""]
[EndDate ""2019.12.06""]
[EndTime ""14:30:40""]
[Link ""https://www.chess.com/game/live/4274681426""]

1. Nc3 { [%clk 0:09:45.7] } 1... e5 { [%clk 0:09:56.5] } 2. Nb1 { [%clk 0:09:11.2] } 2... Qh4 { [%clk 0:09:50.5] } 3. g3 { [%clk 0:08:58.6] } 3... Qxg3 { [%clk 0:09:47.4] } 4. fxg3 { [%clk 0:08:57.2] } 4... Nf6 { [%clk 0:09:42.7] } 5. Nf3 { [%clk 0:08:53.1] } 5... e4 { [%clk 0:09:33.2] } 6. Ne5 { [%clk 0:08:43.2] } 6... Bd6 { [%clk 0:09:26.3] } 7. Nc4 { [%clk 0:08:27.5] } 7... b5 { [%clk 0:09:20.2] } 8. Na5 { [%clk 0:08:11.7] } 8... O-O { [%clk 0:09:04.7] } 9. b3 { [%clk 0:07:56.8] } 9... Be5 { [%clk 0:08:50.2] } 10. c3 { [%clk 0:07:32.2] } 10... Nc6 { [%clk 0:08:34.9] } 11. Nxc6 { [%clk 0:07:15] } 11... dxc6 { [%clk 0:08:31.8] } 12. d4 { [%clk 0:07:08.2] } 12... Bd6 { [%clk 0:08:19.5] } 13. h4 { [%clk 0:06:34.9] } 13... c5 { [%clk 0:08:17] } 14. Bh3 { [%clk 0:06:28.7] } 14... Bb7 { [%clk 0:08:11.7] } 15. c4 { [%clk 0:06:22.1] } 15... bxc4 { [%clk 0:08:05.8] } 16. bxc4 { [%clk 0:06:18.2] } 16... cxd4 { [%clk 0:08:03.8] } 17. Qxd4 { [%clk 0:06:08.4] } 17... Rad8 { [%clk 0:07:48.2] } 18. Qb2 { [%clk 0:06:03.7] } 18... Bc6 { [%clk 0:07:31.1] } 19. Qd2 { [%clk 0:05:37.5] } 19... Bxg3+ { [%clk 0:07:26.4] } 20. Kd1 { [%clk 0:05:27.9] } 20... Rxd2+ { [%clk 0:07:24.5] } 21. Bxd2 { [%clk 0:05:20.6] } 21... e3 { [%clk 0:07:21.5] } 22. Bxe3 { [%clk 0:05:17.2] } 22... Bxh1 { [%clk 0:07:13.7] } 23. Nd2 { [%clk 0:05:07.3] } 23... Rd8 { [%clk 0:07:08.9] } 24. h5 { [%clk 0:04:35.2] } 24... Nxh5 { [%clk 0:07:04.5] } 25. Rb1 { [%clk 0:04:15.1] } 25... h6 { [%clk 0:06:54.9] } 26. Bxa7 { [%clk 0:03:48.2] } 26... Bf4 { [%clk 0:06:44.4] } 27. Rb7 { [%clk 0:03:40.9] } 27... Rxd2+ { [%clk 0:06:37.2] } 28. Ke1 { [%clk 0:03:30.5] } 28... Rxa2 { [%clk 0:06:29.8] } 29. Rxc7 { [%clk 0:03:27.9] } 29... Ra1+ { [%clk 0:06:14.5] } 30. Kf2 { [%clk 0:03:16.8] } 30... Bxc7 { [%clk 0:06:10.1] } 31. Be3 { [%clk 0:03:10.6] } 31... Ra3 { [%clk 0:05:33] } 32. Bc5 { [%clk 0:02:58.1] } 32... Rxh3 { [%clk 0:05:29.3] } 33. Ba7 { [%clk 0:02:36.7] } 33... Rh2+ { [%clk 0:05:23.1] } 34. Kg1 { [%clk 0:02:33.1] } 34... Rxe2 { [%clk 0:04:55.2] } 35. Kxh1 { [%clk 0:02:29.1] } 35... f5 { [%clk 0:04:47.3] } 36. c5 { [%clk 0:02:13.1] } 36... f4 { [%clk 0:04:38.5] } 37. Kg1 { [%clk 0:02:07.6] } 37... f3 { [%clk 0:04:36.3] } 38. Kf1 { [%clk 0:02:04.3] } 38... Ra2 { [%clk 0:04:33.8] } 39. Ke1 { [%clk 0:02:00.8] } 39... f2+ { [%clk 0:04:25.2] } 40. Kd1 { [%clk 0:01:53.3] } 40... f1=R# { [%clk 0:04:18.7] } 0-1"
